Company ID,Total Billing Across Portfolio Last Month,Marvin Gardens,Park Place,Boardwalk,Ventnor,St. James Place,Tennessee,Kentucky,Pennslyvania,,,,,,,,,,
26169314,0.00371741,0.00000000,0.00000000,0.00000000,0.00000000,0.01753587,0.00000000,0.00000000,0.00000000,,,,,,,,,,
480086,0.00093806,0.00000000,0.00000000,0.00000000,0.00000000,0.00442505,0.00000000,0.00000000,0.00000000,,,,,,,,,,
25346393,0.00899341,0.00000000,0.00000000,0.00000000,0.00000000,0.04242395,0.00000000,0.00000000,0.00000000,,,,,,,,,,
345500334,0.00097684,0.00000000,0.00000000,0.00000000,0.00000000,0.00460799,0.00000000,0.00000000,0.00000000,,,,,,,,,,
83740613,0.00599943,0.00000000,0.00000000,0.00000000,0.00000000,0.02830065,0.00000000,0.00000000,0.00000000,,,,,,,,,,
344812937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
352939663,0.00018892,0.00000000,0.00000000,0.00000000,0.00000000,0.00089118,0.00000000,0.00000000,0.00000000,,,,,,,,,,
8306975,0.00040280,0.00000000,0.00000000,0.00000000,0.00000000,0.00190011,0.00000000,0.00000000,0.00000000,,,,,,,,,,
26907000,0.00038544,0.00000000,0.00000000,0.00000000,0.00000000,0.00181822,0.00000000,0.00000000,0.00000000,,,,,,,,,,
62570976,0.00068121,0.00000000,0.00000000,0.00000000,0.00000000,0.00321342,0.00000000,0.00000000,0.00000000,,,,,,,,,,
94489027,0.00194713,0.00000000,0.00000000,0.00000000,0.00000000,0.00918504,0.00000000,0.00000000,0.00000000,,,,,,,,,,
343557306,0.00344158,0.00000000,0.00000000,0.00000000,0.00000000,0.01623473,0.00000000,0.00000000,0.00000000,,,,,,,,,,
60558040,0.00249135,0.00000000,0.00000000,0.00000000,0.00000000,0.01175228,0.00000000,0.00000000,0.00000000,,,,,,,,,,
28262557,0.02675574,0.00000000,0.00000000,0.00000000,0.00000000,0.12621288,0.00000000,0.00000000,0.00000000,,,,,,,,,,
65783291,0.00282501,0.00000000,0.00000000,0.00000000,0.00000000,0.01332623,0.00000000,0.00000000,0.00000000,,,,,,,,,,
346591681,0.00094525,0.00000000,0.00000000,0.00000000,0.00000000,0.00445894,0.00000000,0.00000000,0.00000000,,,,,,,,,,
346375656,0.00090453,0.00000000,0.00000000,0.00000000,0.00000000,0.00426685,0.00000000,0.00000000,0.00000000,,,,,,,,,,
63488674,0.00189146,0.00000000,0.00000000,0.00000000,0.00000000,0.00892246,0.00000000,0.00000000,0.00000000,,,,,,,,,,
70173366,0.01661800,0.00000000,0.00000000,0.00000000,0.00000000,0.07839089,0.00000000,0.00000000,0.00000000,,,,,,,,,,
356048467,0.00128727,0.00000000,0.00000000,0.00000000,0.00000000,0.00607235,0.00000000,0.00000000,0.00000000,,,,,,,,,,
102056039,0.00761936,0.00000000,0.00000000,0.00000000,0.00000000,0.03594225,0.00000000,0.00000000,0.00000000,,,,,,,,,,
42975513,0.00069225,0.00000000,0.00000000,0.00000000,0.00000000,0.00326549,0.00000000,0.00000000,0.00000000,,,,,,,,,,
52598232,0.01037429,0.00000000,0.00000000,0.00000000,0.00000000,0.04893786,0.00000000,0.00000000,0.00000000,,,,,,,,,,
357078909,0.00718284,0.00000000,0.00000000,0.00000000,0.00000000,0.03388308,0.00000000,0.00000000,0.00000000,,,,,,,,,,
130089420,0.00076684,0.00000000,0.00000000,0.00000000,0.00000000,0.00361734,0.00000000,0.00000000,0.00000000,,,,,,,,,,
75727810,0.00029490,0.00000000,0.00000000,0.00000000,0.00000000,0.00139113,0.00000000,0.00000000,0.00000000,,,,,,,,,,
363592558,0.00078710,0.00000000,0.00000000,0.00000000,0.00000000,0.00371295,0.00000000,0.00000000,0.00000000,,,,,,,,,,
57033934,0.00108096,0.00000000,0.00000000,0.00000000,0.00000000,0.00509916,0.00000000,0.00000000,0.00000000,,,,,,,,,,
50975877,0.00069172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01348069,0.00000000,0.00000000,,,,,,,,,,
352408768,0.00065533,0.00065533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
401877622,0.00073859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01439405,0.00000000,0.00000000,,,,,,,,,,
2361221,0.00036758,0.00000000,0.00000000,0.00386410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
1240158733,0.00034283,0.00034283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
394588923,0.00991095,0.00991095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
359349490,0.00110471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02152921,0.00000000,0.00000000,,,,,,,,,,
89440718,0.02245657,0.00000000,0.00000000,0.23115328,0.00000000,0.00000000,0.00000000,0.01018181,0.00000000,,,,,,,,,,
348863966,0.00029647,0.00029647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
368816466,0.00138252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02694320,0.00000000,0.00000000,,,,,,,,,,
347030984,0.00060029,0.00060029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
372021714,0.00045817,0.00000000,0.00418598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
345981134,0.00205327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04001520,0.00000000,0.00000000,,,,,,,,,,
506751771,0.00101833,0.00000000,0.00000000,0.00364436,0.00000000,0.00000000,0.01308944,0.00000000,0.00000000,,,,,,,,,,
347008324,0.00074653,0.00000000,0.00682051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
348467966,0.00050384,0.00000000,0.00460323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
73155981,0.00070116,0.00000000,0.00640595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
355569639,0.00026174,0.00026174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
82870547,0.00038402,0.00000000,0.00000000,0.00000000,0.01932251,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358003084,0.01538930,0.01538930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
347178112,0.00051921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01011858,0.00000000,0.00000000,,,,,,,,,,
359223403,0.00527710,0.00000000,0.00000000,0.00000000,0.26552391,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
70863678,0.00428809,0.00000000,0.00000000,0.00000000,0.21576060,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
98207942,0.00139241,0.00000000,0.00000000,0.00000000,0.07006086,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
17615875,0.00142272,0.00000000,0.00000000,0.00000000,0.07158584,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
44550034,0.00904941,0.00000000,0.00000000,0.00000000,0.45533206,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
82723618,0.00276765,0.00000000,0.00000000,0.00000000,0.13925793,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
536415819,0.00101216,0.00000000,0.00000000,0.00000000,0.05092820,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
2245058,0.00593192,0.00000000,0.00000000,0.05844896,0.01870798,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
363056213,0.00091381,0.00091381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
6966462,0.00116121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02263020,0.00000000,0.00000000,,,,,,,,,,
11452565,0.00961687,0.00000000,0.04831380,0.00000000,0.00000000,0.00000000,0.08436065,0.00000000,0.00000000,,,,,,,,,,
77906104,0.00100896,0.00000000,0.00000000,0.00000000,0.05076699,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
56674217,0.00059899,0.00000000,0.00000000,0.00000000,0.03013891,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
460881659,0.00525899,0.00525899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
447130713,0.00157531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03070045,0.00000000,0.00000000,,,,,,,,,,
453676709,0.00157663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03072619,0.00000000,0.00000000,,,,,,,,,,
467892160,0.00066545,0.00000000,0.00000000,0.00699532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
451918680,0.00079302,0.00000000,0.00000000,0.00000000,0.00000000,0.00374086,0.00000000,0.00000000,0.00000000,,,,,,,,,,
31014926,0.00211103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,,,,,,,,,,
348438626,0.00027061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00527380,0.00000000,0.00000000,,,,,,,,,,
476945547,0.00068004,0.00000000,0.00000000,0.00714872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
411058086,0.00017489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00340835,0.00000000,0.00000000,,,,,,,,,,
398329953,0.00774899,0.00774899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
483170823,0.00056273,0.00000000,0.00104692,0.00000000,0.00000000,0.00000000,0.00873368,0.00000000,0.00000000,,,,,,,,,,
347313592,0.00026481,0.00026481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
7506597,0.00094610,0.00000000,0.00000000,0.00000000,0.00000000,0.00446298,0.00000000,0.00000000,0.00000000,,,,,,,,,,
452602465,0.00048016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00935752,0.00000000,0.00000000,,,,,,,,,,
372130846,0.00297994,0.00000000,0.00000000,0.03132567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
12239860,0.00095871,0.00095871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
477638683,0.00257483,0.00000000,0.00000000,0.00000000,0.00000000,0.01214607,0.00000000,0.00000000,0.00000000,,,,,,,,,,
28610150,0.00021742,0.00000000,0.00000000,0.00000000,0.01093967,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
439975128,0.00033568,0.00000000,0.00000000,0.00000000,0.00000000,0.00158346,0.00000000,0.00000000,0.00000000,,,,,,,,,,
348408734,0.00041569,0.00000000,0.00000000,0.00000000,0.00000000,0.00196089,0.00000000,0.00000000,0.00000000,,,,,,,,,,
115376826,0.00054199,0.00000000,0.00243517,0.00000000,0.00000000,0.00000000,0.00536819,0.00000000,0.00000000,,,,,,,,,,
29868189,0.00062335,0.00000000,0.00000000,0.00000000,0.00000000,0.00092374,0.00833184,0.00000000,0.00000000,,,,,,,,,,
373448899,0.00055735,0.00000000,0.00000000,0.00585898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
354438667,0.00106334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02072299,0.00000000,0.00000000,,,,,,,,,,
13471997,0.00030061,0.00000000,0.00000000,0.00000000,0.00000000,0.00141805,0.00000000,0.00000000,0.00000000,,,,,,,,,,
10617186,0.00029688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00578575,0.00000000,0.00000000,,,,,,,,,,
350690094,0.00051245,0.00000000,0.00000000,0.00000000,0.02578454,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
368232355,0.00021946,0.00000000,0.00000000,0.00000000,0.01104222,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
547323117,0.00017744,0.00000000,0.00000000,0.00000000,0.00892791,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
51971607,0.00022890,0.00000000,0.00000000,0.00000000,0.01151721,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
117424265,0.00086389,0.00000000,0.00000000,0.00000000,0.04346778,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
73353510,0.00014925,0.00000000,0.00000000,0.00000000,0.00750970,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
414645161,0.00151781,0.00000000,0.00000000,0.00000000,0.07637050,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
344766900,0.00013873,0.00000000,0.00000000,0.00000000,0.00698061,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
12468690,0.00323703,0.00000000,0.00000000,0.00000000,0.16287494,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358612313,0.00002801,0.00000000,0.00000000,0.00000000,0.00140930,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
68076852,0.00009810,0.00000000,0.00000000,0.00000000,0.00493607,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
375321946,0.00124060,0.00000000,0.00000000,0.00000000,0.06242216,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
343397512,0.00009530,0.00000000,0.00000000,0.00000000,0.00479521,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
19087363,0.00041473,0.00000000,0.00000000,0.00000000,0.02086742,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
348096271,0.00046149,0.00000000,0.00000000,0.00000000,0.00000000,0.00217695,0.00000000,0.00000000,0.00000000,,,,,,,,,,
19054949,0.00150738,0.00000000,0.00000000,0.00000000,0.07584585,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
20317318,0.00063576,0.00000000,0.00000000,0.00000000,0.00666334,0.00237433,0.00000000,0.00000000,0.00000000,,,,,,,,,,
447082314,0.00031756,0.00000000,0.00000000,0.00000000,0.00000000,0.00149802,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358469126,0.00022830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00444932,0.00000000,0.00000000,,,,,,,,,,
88212080,0.00026892,0.00000000,0.00000000,0.00000000,0.00000000,0.00126854,0.00000000,0.00000000,0.00000000,,,,,,,,,,
400182332,0.00045419,0.00000000,0.00414959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358775886,0.00023626,0.00023626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
96453132,-0.00017836,0.00000000,0.00000000,0.00000000,0.00000000,-0.00084134,0.00000000,0.00000000,0.00000000,,,,,,,,,,
347220911,0.00025368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00494383,0.00000000,0.00000000,,,,,,,,,,
41523341,0.00031115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606390,0.00000000,0.00000000,,,,,,,,,,
1319928452,0.00039926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00778099,0.00000000,0.00000000,,,,,,,,,,
481390647,0.00042193,0.00000000,0.00000000,0.00000000,0.00000000,0.00199032,0.00000000,0.00000000,0.00000000,,,,,,,,,,
60445589,0.00025591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00498730,0.00000000,0.00000000,,,,,,,,,,
5032932,0.00105277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02051704,0.00000000,0.00000000,,,,,,,,,,
19826251,0.00072802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01418804,0.00000000,0.00000000,,,,,,,,,,
346626295,0.00026206,0.00000000,0.00000000,0.00000000,0.00000000,0.00123620,0.00000000,0.00000000,0.00000000,,,,,,,,,,
564963398,0.00052185,0.00000000,0.00000000,0.00548575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
345204386,0.00016713,0.00000000,0.00000000,0.00000000,0.00840929,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
347304105,0.00031022,0.00000000,0.00000000,0.00000000,0.01560926,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
347651312,0.00023717,0.00000000,0.00000000,0.00000000,0.01193330,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
11681822,0.00006985,0.00000000,0.00000000,0.00000000,0.00351444,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
82576885,0.00024363,0.00000000,0.00000000,0.00000000,0.01225878,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
19071074,0.00054572,0.00000000,0.00000000,0.00000000,0.02745843,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
19055704,0.00007683,0.00000000,0.00000000,0.00000000,0.00386588,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
410385154,0.00019405,0.00000000,0.00000000,0.00000000,0.00976380,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
1271424792,0.00024011,0.00000000,0.00000000,0.00000000,0.01208122,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
357402189,-0.00000812,0.00000000,0.00000000,0.00000000,-0.00040835,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
491575,0.00533278,0.00000000,0.00000000,0.00000000,0.26832518,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
343752870,0.00212138,0.00000000,0.00000000,0.00000000,0.10673969,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
353452455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
500997527,0.00018556,0.00000000,0.00000000,0.00000000,0.00933661,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
344050212,0.00007372,0.00000000,0.00000000,0.00000000,0.00370909,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
351105432,0.00025050,0.00000000,0.00000000,0.00000000,0.01260442,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
24740461,0.00000360,0.00000000,0.00000000,0.00000000,0.00018138,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
7327933,0.00005416,0.00000000,0.00000000,0.00000000,0.00272523,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
28584973,0.00099709,0.00000000,0.00000000,0.00000000,0.05016980,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
42337144,0.00008013,0.00000000,0.00000000,0.00000000,0.00403160,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
158892483,0.00008310,0.00000000,0.00000000,0.00000000,0.00418151,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
64276236,0.00005882,0.00000000,0.00000000,0.00000000,0.00295953,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
347369370,0.00010729,0.00000000,0.00000000,0.00000000,0.00539862,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
507377945,0.00095469,0.00000000,0.00000000,0.00000000,0.04803663,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
107071447,0.00034202,0.00000000,0.00000000,0.00000000,0.01720930,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358907850,0.00001225,0.00000000,0.00000000,0.00000000,0.00061657,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
9077320,0.00083724,0.00000000,0.00000000,0.00000000,0.04212677,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
37050687,0.00079642,0.00000000,0.00000000,0.00000000,0.04007264,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
87556109,0.00000686,0.00000000,0.00000000,0.00000000,0.00034521,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
536946058,0.00002070,0.00000000,0.00000000,0.00000000,0.00104152,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
34784863,0.00010682,0.00000000,0.00000000,0.00000000,0.00537476,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
356454105,0.00082198,0.00082198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
50911294,0.00018251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00355685,0.00000000,0.00000000,,,,,,,,,,
60015931,0.00007452,0.00007452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
62983718,0.00021534,0.00021534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
406564472,0.00018300,0.00000000,0.00000000,0.00000000,0.00920789,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
56475917,0.00005661,0.00005661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
541720533,-0.00066503,-0.00066503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
34934790,0.00010704,0.00010704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
371626310,0.00029332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00571645,0.00000000,0.00000000,,,,,,,,,,
83903354,0.00008859,0.00000000,0.00000000,0.00000000,0.00000000,0.00041792,0.00000000,0.00000000,0.00000000,,,,,,,,,,
21417667,0.00016491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00321383,0.00000000,0.00000000,,,,,,,,,,
428120235,0.00023917,0.00000000,0.00000000,0.00000000,0.00000000,0.00112824,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358154884,0.00043845,0.00000000,0.00000000,0.00000000,0.00000000,0.00206826,0.00000000,0.00000000,0.00000000,,,,,,,,,,
409772108,0.00022571,0.00000000,0.00000000,0.00237267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
435035360,0.00031986,0.00000000,0.00000000,0.00000000,0.00000000,0.00150886,0.00000000,0.00000000,0.00000000,,,,,,,,,,
356307530,0.00006225,0.00006225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
539738219,0.00000630,0.00000630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
147440067,0.00010601,0.00000000,0.00000000,0.00000000,0.00000000,0.00050009,0.00000000,0.00000000,0.00000000,,,,,,,,,,
358511632,0.00004626,0.00000000,0.00000000,0.00048625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
409559741,0.00024273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00528632,0.00000000,,,,,,,,,,
415022764,0.00036017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00784392,0.00000000,,,,,,,,,,
119702026,0.00006302,0.00006302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
1936110,0.00005136,0.00000000,0.00000000,0.00000000,0.00000000,0.00024227,0.00000000,0.00000000,0.00000000,,,,,,,,,,
371597696,0.00003703,0.00000000,0.00000000,0.00000000,0.00000000,0.00017470,0.00000000,0.00000000,0.00000000,,,,,,,,,,
356329695,0.00044837,0.00022597,0.00000000,0.00233794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
51677358,0.00007096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00138283,0.00000000,0.00000000,,,,,,,,,,
540704615,0.00003878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00084454,0.00000000,,,,,,,,,,
347788851,0.00035390,0.00016549,0.00000000,0.00000000,0.00492857,0.00000000,0.00176300,0.00000000,0.00000000,,,,,,,,,,
84051036,0.00007032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00137040,0.00000000,0.00000000,,,,,,,,,,
84100511,0.00010763,0.00000000,0.00000000,0.00113141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
557959928,0.00010099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00219933,0.00000000,,,,,,,,,,
348164082,0.00012440,0.00000000,0.00000000,0.00130769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
383571205,0.00004426,0.00000000,0.00000000,0.00046525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
159056105,0.00003711,0.00000000,0.00000000,0.00000000,0.00186732,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
507989786,0.00010926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00237952,0.00000000,,,,,,,,,,
131777588,0.00006863,0.00000000,0.00000000,0.00000000,0.00345319,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
7291271,0.00007866,0.00000000,0.00039874,0.00000000,0.00000000,0.00000000,0.00068231,0.00000000,0.00000000,,,,,,,,,,
556714601,0.00006129,0.00000000,0.00000000,0.00000000,0.00000000,0.00028913,0.00000000,0.00000000,0.00000000,,,,,,,,,,
431955483,0.00008276,0.00008276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
11767348,0.00003912,0.00003912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
451437041,0.00003264,0.00003264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
138756740,0.00006706,0.00000000,0.00000000,0.00000000,0.00337437,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,
